product,n_shops,n_rows,udvabony_price,udvabony_url,udvabony_name,techshopbd_price,techshopbd_url,techshopbd_name,makersbd_price,makersbd_url,makersbd_name,electronics.com.bd_price,electronics.com.bd_url,electronics.com.bd_name
HC08 Bluetooth Module 6 Pin CC2541 HC 08 Bluetooth Module Serial Port HC08 Integrated Bluetooth 4.0 BLE Wireless Serial Port HC08 Module,2,3,700.0,https://udvabony.com/product/hc08-cc2541-bluetooth-4-0-ble/,HC08 Bluetooth Module 6 Pin CC2541 HC 08 Bluetooth Module Serial Port HC08 Integrated Bluetooth 4.0 BLE Wireless Serial Port HC08 Module,,,,,,,465.0,https://electronics.com.bd/hc-08-bluetooth-module,HC-08 BLE 4.0 Bluetooth Module CC2540 CC2541 HM-10 HM-11 for Android iOS
TDA7265 IC TDA7265 Amplifier IC 25W 25W Stereo Audio Amplifier IC 2 Channel Stereo Class AB Audio Amplifiers Transistor IC,1,1,189.0,https://udvabony.com/product/tda7265-25w-stereo-audio-amplifier-ic/,TDA7265 IC TDA7265 Amplifier IC 25W 25W Stereo Audio Amplifier IC 2 Channel Stereo Class AB Audio Amplifiers Transistor IC,,,,,,,,,
HDMI To VGA Adapters Male To Female HDMI VGA Converter Adapter Cables 1080P Digital To Analog Video Audio For PC Laptop Tablet,1,1,270.0,https://udvabony.com/product/hdmi-to-vga-converter-1080/,HDMI To VGA Adapters Male To Female HDMI VGA Converter Adapter Cables 1080P Digital To Analog Video Audio For PC Laptop Tablet,,,,,,,,,
5 Pin PL2303 USB To RS232 TTL Converter Adapter Module USB Converter Serial Adapter 5 Pin USB PL2303HX To TTL RS232 Converter 5V Adapter Module For Arduino,2,3,85.0,https://udvabony.com/product/pl2303-usb-to-ttl-converter/,5 Pin PL2303 USB To RS232 TTL Converter Adapter Module USB Converter Serial Adapter 5 Pin USB PL2303HX To TTL RS232 Converter 5V Adapter Module For Arduino,,,,,,,320.0,https://electronics.com.bd/pl2303ta-usb-ttl-to-rs232-converter-serial-cable-module,PL2303TA USB TTL to RS232 Converter Module Cable – USB to Serial Adapter
Connector With TTL To RS485 Adapter 485 Serial Port UART Level Converter Module 3.3V 5V Serial Port RS485 To TTL UART Level Converter DC 3.3V 5V Module Based On MAX485 IC For Arduino,1,2,75.0,https://udvabony.com/product/rs485-to-ttl-module/,Connector With TTL To RS485 Adapter 485 Serial Port UART Level Converter Module 3.3V 5V Serial Port RS485 To TTL UART Level Converter DC 3.3V 5V Module Based On MAX485 IC For Arduino,,,,,,,,,
RS485 To Ethernet Converter Module MAX485 5V Transceiver Converter Module Evaluation Development Board RS485 To Ethernet Converter Adapters,1,2,480.0,https://udvabony.com/product/industrial-usb-to-rs485-converter-ch340-rs485/,Industrial USB To RS485 Converter Upgrade Protection CH340 RS485 Converter Compatibility Standard RS-485 Connector Board Module Adapters,,,,,,,,,
SPI To Ethernet W5500 Ethernet Network Module 3.3V 5V For Hardware Arduino TCP / IP / SPI Protocol STM32 Microcontroller Board,1,1,750.0,https://udvabony.com/product/w5500-ethernet-network-module/,SPI To Ethernet W5500 Ethernet Network Module 3.3V 5V For Hardware Arduino TCP / IP / SPI Protocol STM32 Microcontroller Board,,,,,,,,,
XBee Pro 2B 63mW 802.15.4 RPSMA Series Zigbee Wireless Module Without Antenna Electronics Circuitry & Parts,1,1,4800.0,https://udvabony.com/product/xbee-pro-63mw-rpsma-series-2db/,XBee Pro 2B 63mW 802.15.4 RPSMA Series Zigbee Wireless Module Without Antenna Electronics Circuitry & Parts,,,,,,,,,
CAP Holder 3.17mm Aluminium Bullet Propeller Adapter Set For RC Brushless Motor,1,1,159.0,https://udvabony.com/product/rc-aluminum-bullet-propellers-adapter-3-0mm/,CAP Holder 3.17mm Aluminium Bullet Propeller Adapter Set For RC Brushless Motor,,,,,,,,,
ATTINY85 USB Development Board For Arduino IIC I2C General Micro USB Development Board ATTINY85 Arduino Board Micro USB Socket Adapters ATTINY85 Board,1,2,350.0,https://udvabony.com/product/usb-development-board-for-arduino-digispark-attiny85-miniature/,ATTINY85 TINY85 MICRO USB Development Board Module For Arduino IIC I2C General Micro USB Development Board With Cables Connectors Header,,,,,,,,,
STM32 Touch Screen Evaluation development board STM32F4 Discovery Kit STM32F429,2,2,6650.0,https://udvabony.com/product/stm32f429zit6-discovery/,STM32 Touch Screen Evaluation development board STM32F4 Discovery Kit STM32F429,,,,,,,3965.0,https://electronics.com.bd/stm32-touch-screen-development-board-stm32f4,STM32 Touch Screen Evaluation development board STM32F4 Discovery Kit STM32F429
NodeMCU ESP8266 ESP-12F ESP12F CP2102 Wireless Wifi Development Board Input Micro USB Socket With 0.96 Inch OLED Display,1,1,2100.0,https://udvabony.com/product/wemos-nodemcu-esp8266-with-0-96-oled/,NodeMCU ESP8266 ESP-12F ESP12F CP2102 Wireless Wifi Development Board Input Micro USB Socket With 0.96 Inch OLED Display,,,,,,,,,
KY039 KY-039 Finger Detection Heartbeat Sensor Module Finger Detect Measurement Sensor KY-039 Finger Heartbeat Detection Sensor Heart Rate Detector Module Finger Pulse Sensor For Arduino,2,2,230.0,https://udvabony.com/product/5v-heartbeat-module-for-arduino/,KY039 KY-039 Finger Detection Heartbeat Sensor Module Finger Detect Measurement Sensor KY-039 Finger Heartbeat Detection Sensor Heart Rate Detector Module Finger Pulse Sensor For Arduino,,,,,,,220.0,https://electronics.com.bd/finger-probe-heartbeat-sensor-module-ky-039,Finger Probe Heartbeat Detection Sensor Module For Arduino KY-039 5V
ATK-SIM800C SIM800C GSM GPRS Module Replaces SIM900A And TC35 TC35i Module SIM 800C Electrical Circuitry & Parts,1,1,1799.0,https://udvabony.com/product/atk-sim800c-gsm-gprs-module/,ATK-SIM800C SIM800C GSM GPRS Module Replaces SIM900A And TC35 TC35i Module SIM 800C Electrical Circuitry & Parts,,,,,,,,,
SIM800 SIM-800 GPRS Development Board Quad-Band GSM Shield Compatible For Arduino Electrical Circuitry & Parts,1,1,2150.0,https://udvabony.com/product/sim800-gprs-gsm-shield/,SIM800 SIM-800 GPRS Development Board Quad-Band GSM Shield Compatible For Arduino Electrical Circuitry & Parts,,,,,,,,,
Mini GSM SIM800A SIM800 Quad-Band Wireless Module GSM GPRS STM32 Board Kit With Antenna Replace SIM900 Electrical Circuitry & Parts,1,1,1199.0,https://udvabony.com/product/sim800a-mini-gsm-gprs-module/,Mini GSM SIM800A SIM800 Quad-Band Wireless Module GSM GPRS STM32 Board Kit With Antenna Replace SIM900 Electrical Circuitry & Parts,,,,,,,,,
Mini SIM800L 4.2V 2.8V GPRS GSM Breakout Module Quad-Band 850/900/1800/1900MHz With Onboard SIM Card Slot And Antenna Electrical Circuitry & Parts,1,1,350.0,https://udvabony.com/product/sim800l-mini-gprs-gsm-module/,Mini SIM800L 4.2V 2.8V GPRS GSM Breakout Module Quad-Band 850/900/1800/1900MHz With Onboard SIM Card Slot And Antenna Electrical Circuitry & Parts,,,,,,,,,
SIM808 Module GSM GPRS GPS Development Board IPX SMA For Arduino Raspberry Pi Support 2G 3G 4G SIM Card Electrical Circuitry & Parts,2,4,2199.0,https://udvabony.com/product/sim808-board-gsmgprsgps/,SIM808 Quad Band GSM GPS Breakout Board Core Board Integrated GPS Module Bluetooth Support BK-SIM808 Electrical Circuitry & Parts,,,,,,,1931.0,https://electronics.com.bd/gsm-gps-sim808-breakout-board,SIM808 GSM GPRS GPS Quad-Band A-GPS Breakout Module for IoT Tracking
SIM900 GPRS GSM Shield Development Board Compatible With Arduino SIM 900 Quad-Band For Arduino Electrical Circuitry & Parts,2,2,1800.0,https://udvabony.com/product/sim900-gsm-gprs-shield-for-arduino/,SIM900 GPRS GSM Shield Development Board Compatible With Arduino SIM 900 Quad-Band For Arduino Electrical Circuitry & Parts,,,,,,,1600.0,https://electronics.com.bd/sim900-quad-band-gsm-gprs-shield-development-board-for-arduino,SIM900 Quad-band GSM GPRS Shield Development Board For Arduino
Ublox NEO-6M GPS Module With EEPROM For MWC Aero Quad With Antenna For Flight Control GY-NEO6MV2 Arduino Electronics Electrical Circuitry & Parts,2,2,430.0,https://udvabony.com/product/ublox-neo-6m-gps-module/,Ublox NEO-6M GPS Module With EEPROM For MWC Aero Quad With Antenna For Flight Control GY-NEO6MV2 Arduino Electronics Electrical Circuitry & Parts,,,,520.0,https://makersbd.com/product/neo-6m-gps-module-eeprom-with-antenna,NEO-6M GPS Module with Flight Control EEPROM MWC APM2.5 large antenna for arduin...,,,
8 CHANNEL TTP229 Touch Sensor Module TTP229 Capacity Touch Sensor Module 2×4 8 Channel Digital Capacitive Switches Touch Sensor Module 2×4 Ways For Arduino Home Automation Touch Sensor Project,2,3,199.0,https://udvabony.com/product/ttp229-capacitive-touch-keypad-module/,16 CHANNEL TTP229 Touch Sensor Module TTP229 Capacity Touch Sensor Module 4×4 16 Channel Digital Capacitive Switches Touch Sensor Module 4×4 Ways,,,,,,,290.0,https://electronics.com.bd/ttp229-switch-touch-sensor-digital-16-channel-touch-capacitive-module,TTP229 Switch Touch Sensor Digital 16 channel Touch Capacitive Module
Tactile Switch Push Switch 4×4 Matrix 16 Keypad Keyboard Module 4×4 Matrix 16 Array Keyboard 16 Button MCU 8Pin 4×4 Micro Switch Tactile Push Button Switch,3,6,75.0,https://udvabony.com/product/4x4-flexible-matrix-keypad/,4×4 Keypad Keyboard 4×4 Membrane Switch 4×4 Matrix Keypad 16 Key Thin & Flexible With Cable & Connector 4×4 Keypad For Arduino,,,,99.0,https://makersbd.com/product/4x4-Arduino-16-Key-keypad,4x4 Arduino UNO 16 Key keypad,242.0,https://electronics.com.bd/4x4-matrix-16-keypad-keyboard-module-16-button-mcu-for-arduino,4x4 Matrix 16 Keypad Keyboard Module 16 Button Mcu for Arduino
12V 5A Charger Adapters US Plug LITE12V AC 220V To DC 12V 5Amp Charger 2 Pin Plug Power Supply Adapter Charger 12V Adapters 5A 12V Charger 5Amp Adapter For 775 Motor Water,1,3,330.0,https://udvabony.com/product/liteon-ac-220v-to-dc-12v-5a-charger-for-775/,12V 5A Power Adapters NORMAL QUALITY AC 220V To DC 12V 5A Charger Adapters Power Supply For DC Motor Water Pump 12V Power Supply,,,,,,,,,
MICRO USB Socket With 5V 3A Charger Adapters HEAVY Quality AC 220V To DC 5V 3Amp Charger 2 Pin Plug Power Supply Adapter Charger 5V Adapters 3A 5V Charger 3Amp Adapter,1,3,80.0,https://udvabony.com/product/dc5v-1a-power-adapter/,1Amp 5V Chargers NORMAL Quality AC 220V To DC 5V 1A Power Supply Adapters With 5.5×2.1mm JACK & Cables Wall Plug Charger Power Supply 5V 1Amp Adapters,,,,,,,,,
Flysky FS-i6 FS I6 2.4G 6CH AFHDS RC Radio Transmitter IA6B X6B A8S R6B IA6 Receiver Radio Remote Control For RC FPV Drone RC Car Quadcopter Helicopter Remote Control,1,2,4900.0,https://udvabony.com/product/fs-ct6b-6ch-remote-control-for-rc/,FlySky-FS-CT6B FS CT6B 2.4G 6CH RC Radio System TX FS-CT6B + RX FS-R6B 6CH RC Transmitter FS-R6B Receiver Remote Controllers,,,,,,,,,
LM2587 DC-DC 3V-30V To 4V-40V Step Up Power Supply Module Adjustable 5A Boost Converter Voltage Regulator Board 30W LM2587 Boost Converter Adapters,1,1,340.0,https://udvabony.com/product/lm2587-high-power-dc-3-530v-boost/,LM2587 DC-DC 3V-30V To 4V-40V Step Up Power Supply Module Adjustable 5A Boost Converter Voltage Regulator Board 30W LM2587 Boost Converter Adapters,,,,,,,,,
A CLASS 2N6509G SCR 2N6509 800V 25A Silicon Controlled Rectifier SCR 2N6509 Thyristor IC TO-220 Package 3 Pin Leads,1,1,70.0,https://udvabony.com/product/2n6509-to-220-scrs-800v-25a/,A CLASS 2N6509G SCR 2N6509 800V 25A Silicon Controlled Rectifier SCR 2N6509 Thyristor IC TO-220 Package 3 Pin Leads,,,,,,,,,
40TPS12APBF Thyristor 40TPS12A SCR Thyristor 40TPS12 Transistor SCR 35A 1200V TO-247 Package 3 Pin Leads,1,1,330.0,https://udvabony.com/product/40tps12a-1200v-40a-sc/,40TPS12APBF Thyristor 40TPS12A SCR Thyristor 40TPS12 Transistor SCR 35A 1200V TO-247 Package 3 Pin Leads,,,,,,,,,
BT134 Transistor BT134-600D BT134 600E TRIAC 4A 600V 3 Pin Leads TO-126 Package BT134 TRIAC SCR IC,1,2,8.0,https://udvabony.com/product/bt134-4a-500v-triac/,BT134 Transistor BT134-600D BT134 600E TRIAC 4A 600V 3 Pin Leads TO-126 Package BT134 TRIAC SCR IC,,,,,,,,,
BT169D Thyristor SCR TO92 0.8A 400V Unidirectional Thyristor BT169D Logic Level TO-92 3 Pin Leads BT169 Thyristors Logic Level SCR,1,1,10.0,https://udvabony.com/product/bt169-0-8a-200v-triac/,BT169D Thyristor SCR TO92 0.8A 400V Unidirectional Thyristor BT169D Logic Level TO-92 3 Pin Leads BT169 Thyristors Logic Level SCR,,,,,,,,,
BTA08 TRIAC BTA08-600C BTA08-600 8A 600V TRIAC TO-220 Package 3 Pin Leads BTA08600C TRIAC,1,1,30.0,https://udvabony.com/product/bta08-600-8a-600v-triac/,BTA08 TRIAC BTA08-600C BTA08-600 8A 600V TRIAC TO-220 Package 3 Pin Leads BTA08600C TRIAC,,,,,,,,,
A Class BTA12 TRIAC BTA12-600B 600V 12A TRIAC Thyristor IC TO-220 Package Industrial BTA12-600B TRIAC IC 3 Pin Leads Thyristor IC,1,8,10.0,https://udvabony.com/product/bt131-600-bt-131-600v-1a-triac-scr-voltage/,BT131-600 BT131 TRIAC 600V 1A TRIAC SCR Voltage Regulator BT131 Thyristor IC TO-92 Package 3 Pin Leads TRIAC,,,,,,,,,
A CLASS BTA26 TRIAC BTA26-600B 600V 25A Industrial BTA26600B TRIAC IC 3 Pin Leads,1,1,90.0,https://udvabony.com/product/bta26-600-24a-600v-triac/,A CLASS BTA26 TRIAC BTA26-600B 600V 25A Industrial BTA26600B TRIAC IC 3 Pin Leads,,,,,,,,,
MCR106 C106D1 C106MG C106DG 4A 400V 0.5W TO-225AA Thyristor SCR Silicon Control Rectifier 3 Pin Leads Transistor,1,2,10.0,https://udvabony.com/product/mcr100-6-scr-thyristor-400v-800ma/,MCR100 Thyristor MCR100-6 400V 0.8A MCR100 Transistor Thyristor 3 Pin Leads TO-92 Package MCR100-6 SCR Thyristor,,,,,,,,,
DB3 Diode DB3 DIAC Trigger Diode Bidirectional 2A 28-36V DO-35 Package 2 Pin Leads Diode 2A DB3,1,1,3.0,https://udvabony.com/product/db3-tp-diac-28-36v-2a-do-35/,DB3 Diode DB3 DIAC Trigger Diode Bidirectional 2A 28-36V DO-35 Package 2 Pin Leads Diode 2A DB3,,,,,,,,,
TPDV1225 TRIAC 25A 1200V TRIAC TOP-3 Package 3 Pin Lead Transistor,1,1,95.0,https://udvabony.com/product/tpdv1225-triac-1200v-25a/,TPDV1225 TRIAC 25A 1200V TRIAC TOP-3 Package 3 Pin Lead Transistor,,,,,,,,,
TYN610 IC TYN610 Thyristor SCR 600V 10A TYN610 Transistor TYN610 SCR 10A 600V Thyristor TO-220 Package 3 Pin Leads Unidirectional Thyristor SCR,1,2,99.0,https://udvabony.com/product/tyn604-4a-600v-scr-to-220/,TYN604 IC 600V 4A 3 Pin Leads TYN604 Thyristor SCR TO-220 Silicon Controlled Rectifiers TYN604 SCR Thyristor,,,,,,,,,
4 Channel Wireless RF Remote Control 433MHz 4CH Remote Control 4 Keys Wireless Transmitter Receiver Circuit With 4 Button Switch Remote 4CH Transmitter And Receiver For Arduino,1,2,299.0,https://udvabony.com/product/4-channel-wireless-remote-control/,4 Channel Wireless RF Remote Control 433MHz 4CH Remote Control 4 Keys Wireless Transmitter Receiver Circuit With 4 Button Switch Remote 4CH Transmitter And Receiver For Arduino,,,,,,,,,
HX1838 Infrared IR Receiver Module Wireless Remote Control Kit With Cables IR Sensor Receiver Module Infrared Sensor With Remote,3,3,175.0,https://udvabony.com/product/infrared-wireless-remote-control-kit/,HX1838 Infrared IR Receiver Module Wireless Remote Control Kit With Cables IR Sensor Receiver Module Infrared Sensor With Remote,,,,160.0,https://makersbd.com/product/ir-wireless-remote-control-module-hx1838,IR Wireless Remote Control & Receiver Module Kit HX1838 For Arduino Raspberry Pi,150.0,https://electronics.com.bd/hx1838-ir-receiver-module-kit,HX1838 IR Receiver Module Kit for Arduino
17mm Length COOPER Hex Motor Shaft Coupling 6mm Brass Hex Coupler 17mm For Gear Motor Shaft Smart Toy Car Wheels Joint Gear Motor Hex 17mm Tools Robotic Vehicles,1,2,120.0,https://udvabony.com/product/hex-motor-shaft-coupling-6mm-brass-hex-coupler/,17mm Length COOPER Hex Motor Shaft Coupling 6mm Brass Hex Coupler 17mm For Gear Motor Shaft Smart Toy Car Wheels Joint Gear Motor Hex 17mm Tools Robotic Vehicles,,,,,,,,,
8mm Hex Male To Female Brass Hex Threaded Pillar Standoff Spacer 8mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 8mm Hex Spacer,1,1,18.0,https://udvabony.com/product/hex-spacer-6mm-female-to-male/,8mm Hex Male To Female Brass Hex Threaded Pillar Standoff Spacer 8mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 8mm Hex Spacer,,,,,,,,,
Metal Servo Arm 25T For MG995 MG996 Servo Motor Horn ARM 25T Teeth,1,1,450.0,https://udvabony.com/product/25t-metal-servo-arm/,Metal Servo Arm 25T For MG995 MG996 Servo Motor Horn ARM 25T Teeth,,,,,,,,,
65mm Robotics Wheels D65mm Robotic Rubber Tier Wheel 65x25mm 6mm Shaft Hole For Smart Robot Car DC 3V 6V TT Gear Motor Plastic With Durable Rubber Tier Robotic Wheel Arduino UNO DIY,1,3,80.0,https://udvabony.com/product/robotics-wheel-5-5cm/,65mm Robotics Wheels D65mm Robotic Rubber Tier Wheel 65x25mm 6mm Shaft Hole For Smart Robot Car DC 3V 6V TT Gear Motor Plastic With Durable Rubber Tier Robotic Wheel Arduino UNO DIY,,,,,,,,,
50KG 12V Linear Actuator 100mm DC 12V 20mm/s Speed Stroke 500N 50KG 110lbs Load Linear Actuator Motor Waterproof Linear Actuator For Electric Bicycle Door Lock,1,2,4000.0,https://udvabony.com/product/10kg-linear-actuators-dc12v/,10KG 12V Linear Actuator 100mm DC 12V 20mm/s Speed Stroke 100N 10KG Load Linear Actuator Motor Waterproof Linear Actuator For Electric Bicycle Door Lock,,,,,,,,,
MG996R MG996 MG-996 360 Degree Servo Motor Large Torque DC 4.8V 7.2V Metal Gear Servo Motor 360° Degree Rotation Standard Quality With Cables Wire For Arduino DIY,2,7,269.0,https://udvabony.com/product/mg90s-micro-metal-gear-servo/,Tower Pro MG90S DC 4.8v 6v Metal Gear Servo Motor 180° Degree Rotation Standard Quality SG 90 For Electronics Project Arduino DIY,,,,,,,410.0,https://electronics.com.bd/servo-motor-mg996-r-360-degree,Servo Motor MG996 R 360-Degree
25GA Gear Motor Bracket Metal L Type Shaped 32x33mm Gear Motor Bracket Beam Steering Servo Gear Bracket For Gear Motor CNC 3D Printer Robot Car Wheels,1,1,90.0,https://udvabony.com/product/l-shaped-steering-gear-bracket/,25GA Gear Motor Bracket Metal L Type Shaped 32x33mm Gear Motor Bracket Beam Steering Servo Gear Bracket For Gear Motor CNC 3D Printer Robot Car Wheels,,,,,,,,,
37GB 48mm Servo Bracket Metal L Type Shaped 41x40x48mm Beam Steering Servo Gear Brackets L-Type For DC Gear Servo Motor CNC 3D Printer Robot Wheels Car,1,1,160.0,https://udvabony.com/product/metal-l-type-shaped-37mm-gear-bracket/,37GB 48mm Servo Bracket Metal L Type Shaped 41x40x48mm Beam Steering Servo Gear Brackets L-Type For DC Gear Servo Motor CNC 3D Printer Robot Wheels Car,,,,,,,,,
ST LINK STLink ST-Link V2 Mini STM8 STM32 Simulator ISP Programmer,2,3,360.0,https://udvabony.com/product/st-link-v2-isp-programmer/,ST LINK STLink ST-Link V2 Mini STM8 STM32 Simulator ISP Programmer,,,,,,,380.0,https://electronics.com.bd/st-link-v2-programmer-for-stm8-stm32,ST Link V2 Programmer For STM8 STM32
PICKIT2 PIC Kit 2 Simulator Programmer Debugger Emulator PIC KIT-2 Programmer Offline Programming Simulation PIC Microcontroller Chip Monopoly With USB Dupond Wire,1,1,1999.0,https://udvabony.com/product/pickit-2-programmer-emulator-red-colo/,PICKIT2 PIC Kit 2 Simulator Programmer Debugger Emulator PIC KIT-2 Programmer Offline Programming Simulation PIC Microcontroller Chip Monopoly With USB Dupond Wire,,,,,,,,,
ALTERA USB Blaster Mini USB Cable 10 Pin JTAG Connection Cable for CPLD FPGA NIOS JTAG Programmer,1,1,1500.0,https://udvabony.com/product/usb-blaster-fpga-programmer/,ALTERA USB Blaster Mini USB Cable 10 Pin JTAG Connection Cable for CPLD FPGA NIOS JTAG Programmer,,,,,,,,,
USB ISP USBISP USBASP ASP Programmer ATMEGA8 Programmer USB ASP USB ISP 10 Pin USB Programmer 3.3V/5V With Cable,1,1,380.0,https://udvabony.com/product/usb-asp-usb-isp/,USB ISP USBISP USBASP ASP Programmer ATMEGA8 Programmer USB ASP USB ISP 10 Pin USB Programmer 3.3V/5V With Cable,,,,,,,,,
12V Battery 7.5Ah Lead Acid Battery 12V 7.5Ah Sealed Battery 7.5Ah 12V UPS Battery 12V Lead Acid Battery For Bike Rechargeable Fan Car Motorcycle UPS Battery,1,3,599.0,https://udvabony.com/product/lead-acid-battery-6v-4-5ah-sealed-battery/,6V Battery 4.5Ah ANY BRAND Lead Acid Battery 6V 4.5Ah Sealed Battery 4.5Ah 6V Battery 6V Lead Acid Battery For Bike Rechargeable Fan Car Motorcycle,,,,,,,,,
CC OR CA Single Digit 1.8 Inch RED Color 7 Segment Display 1 Digit RED LED Light Seven Segment Display 1.8 Inch 10 Pin Leads Digital LED Display For Arduino Light Watch Display,1,7,15.0,https://udvabony.com/product/0-56-single-digit-seven-segment-display/,CC Single Digit 0.56 Inch RED Color Common Cathode 7 Segment Display 1 Digit RED LED Light Seven Segment Display 0.56 Inch 10 Pin Leads Digital 7 Segment LED Display,,,,,,,,,
0.91 INCH OLED LCD Display 0.91″ Inch DC 3-5V 4 Pin Connections Leads For Cables 12832 128×32 Pixel LCD Display Module IIC I2C Interface Communicate Module,2,4,240.0,https://udvabony.com/product/0-96-inch-4p-white-spi-oled-display/,0.96 Inch OLED Display 0.96 Inch DC 3-5V 4 Pin Leads Header 12864 128×64 Pixel IIC I2C Interface Communicate OLED Display Module For Arduino,,,,,,,450.0,https://electronics.com.bd/1-3-inch-iic-oled-display-module-for-arduino,"1.3"" inch IIC OLED Display Module for Arduino"
RED 5 Digits Battery Indicator LED Graph Red 5 Segments LED Display Light 31x18x6mm With Leads Pin 7 Segment Display For Indicators Light,1,1,65.0,https://udvabony.com/product/7-segment-battery-led-display/,RED 5 Digits Battery Indicator LED Graph Red 5 Segments LED Display Light 31x18x6mm With Leads Pin 7 Segment Display For Indicators Light,,,,,,,,,
RED 10 Digits Battery Indicator LED Graph Red 10 Segments LED Display Light 25x10x7mm 14 Pin Leads 7 Segment Display For Indicators Light,1,1,55.0,https://udvabony.com/product/0-10-digit-led-bar-graph-display/,RED 10 Digits Battery Indicator LED Graph Red 10 Segments LED Display Light 25x10x7mm 14 Pin Leads 7 Segment Display For Indicators Light,,,,,,,,,
2.8 Inch 5V Touch Screen LCD Display 240×320 Pixels 2.8 Inch TFT LCD Display Module LCD Touch Display For Arduino Raspberry Pi LCD Touch Screen TFT Module,2,3,1199.0,https://udvabony.com/product/2-4-tft-touch-screen-color-display/,2.8 Inch 5V Touch Screen LCD Display 240×320 Pixels 2.8 Inch TFT LCD Display Module LCD Touch Display For Arduino Raspberry Pi LCD Touch Screen TFT Module,,,,,,,2400.0,https://electronics.com.bd/3-5-inch-lcd-tft-touch-screen-display-for-raspberry-pi,3.5 inch LCD TFT Touch Screen Display for Raspberry Pi
9V 600mAh Transformer Power Supply 9V 600mAh Charger Adapters 220V To 9V Transformer 9 0 9 600mAh AC To DC Transformer 9 0 9V Step Down Transformer 600mAh 9V Transformer,1,4,170.0,https://udvabony.com/product/9v-600mah-transformer-power-supply-9v-600mah/,9V 600mAh Transformer Power Supply 9V 600mAh Charger Adapters 220V To 9V Transformer 9 0 9 600mAh AC To DC Transformer 9 0 9V Step Down Transformer 600mAh 9V Transformer,,,,,,,,,
TP5100 Charging Module Single 4.2V & Double 8.4V 18650 Lithium Battery Charger With Protections 1-2A TP5100 Charger Charging TP5100 Module 3.7V Charger Adapters,2,2,65.0,https://udvabony.com/product/tp5100-single-double-lithium-battery-charger/,TP5100 Charging Module Single 4.2V & Double 8.4V 18650 Lithium Battery Charger With Protections 1-2A TP5100 Charger Charging TP5100 Module 3.7V Charger Adapters,,,,120.0,https://makersbd.com/product/tp5100-single-or-2-cells-lithium-ion-battery-charger-module-2a-4.2v-&amp;-8.4v-39,TP5100 Single or 2 Cells Lithium ion Battery Charger Module 2A 4.2V & 8.4V,,,
Female Audio Mic Socket Module 6.35mm Audio Socket BANGLADESHI Board 1/4 Inch Audio Female Socket Connector Microphone Socket Mono Stereo Audio Input Socket Adapters,1,1,45.0,https://udvabony.com/product/audio-mic-socket-module-board-microphone/,Female Audio Mic Socket Module 6.35mm Audio Socket BANGLADESHI Board 1/4 Inch Audio Female Socket Connector Microphone Socket Mono Stereo Audio Input Socket Adapters,,,,,,,,,
